stationName,stationLngGcj02,stationLatGcj02,fastCnt,slowCnt,freeCnt,fastFreeCnt,electricityFeeBigDecimal
【不对外开放】极狐-福田戴姆勒奔驰工厂充电站,116.619247,40.261513,1,12,5,1,1.14
北京市顺义区北孙各庄村充电站,116.65197,40.24678,8,0,7,7,1.45
北京市平谷区大华山镇挂甲峪村公共充电站,117.108262,40.260835,8,0,6,6,1.45
北京市延庆区八达岭供电所公共充电站,115.959724,40.363285,4,0,1,1,1.45
北京市延庆区古崖居风景名胜区旅游中心公共充电站,115.776679,40.461331,10,0,10,10,1.45
北京市延庆区营城子北公共充电站,115.955034,40.380108,4,0,3,3,1.45
八达岭小区充电站,115.976647,40.362654,0,4,2,0,1.13
北京市延庆区岔道村公共充电站,115.988466,40.362901,22,0,16,16,1.45
北京市延庆区八达岭水关长城景区公共充电站,116.038288,40.335818,16,0,15,15,1.45
【不对外】北京虎峪园林山庄充电站,116.14641,40.268332,1,3,0,0,1.60
鲲鹏祥瑞北京警察学院充电站,116.170601,40.250941,2,0,2,2,1.04
鲲鹏祥瑞北京警察学院交流充电站,116.170601,40.250941,0,17,15,0,1.04
鲲鹏祥瑞三街裕祥社区充电站,116.233691,40.23353,10,0,4,4,0.99
北京市昌平区朝凤庵公共充电站,116.261777,40.235054,15,0,12,12,1.45
北京市昌平区仙人洞村公共充电站,116.243484,40.246703,12,0,10,10,1.45
星星充电-昌平-且亭山水酒店充电站,116.272003,40.240765,2,24,14,0,1.93
特来电中国石化会议中心充电站,116.26298,40.242895,3,3,5,2,1.65
特来电北京九华山庄充电站,116.414392,40.183354,8,4,8,7,1.85
星星充电-金钩充电站,116.76038,40.289666,2,7,8,2,1.22
北京市密云区东邵渠镇廉政文化广场充电站,116.968177,40.292685,4,4,3,1,1.45
北京市延庆区八达岭国家森林公园公共充电站,116.020445,40.347807,7,1,7,6,1.45
北京市昌平区龙泽种植园公共充电站,116.21719,40.265399,16,0,14,14,1.45
特来电北京九樨餐厅充电站,116.568015,40.29043,2,6,0,0,1.68
北京市怀柔区融城小区南区充电站,116.634227,40.291064,1,4,4,1,1.45
特来电北京怀柔刘两河村充电站,116.654375,40.28421,2,4,6,2,1.68
北京市怀柔区杨宋镇仙台村公共充电站,116.673582,40.282883,16,0,11,11,1.45
特来电北京怀柔绿神鹿业充电站,116.704686,40.29428,2,4,6,2,1.64
北京市密云区河南寨供电所充电站,116.820898,40.323358,1,1,2,1,1.45
北京市密云区东邵渠供电所公共充电站,116.972881,40.304401,0,4,0,0,1.45
北京市平谷区熊儿寨老泉公园公共充电站,117.133784,40.299206,8,0,8,8,1.45
天云山景区充电站,117.257107,40.311968,0,10,10,0,2.26
北京市昌平区燕子湖水乐园南侧公共充电站,116.207677,40.291594,5,0,5,5,1.45
北京市昌平区十三陵供电所公共充电站,116.238766,40.289534,2,0,1,1,1.45
北京昌平麦庄充电站,116.464802,40.208842,8,0,3,3,1.16
北京市怀柔区后桥梓村公共充电站,116.581028,40.294907,1,0,0,0,1.45
【暂不对外】星星充电-怀柔-京柔东方汽车直流(快充)充电站,116.649335,40.29608,4,0,0,0,1.41
北京市怀柔区杨宋镇供电所公共充电站,116.677116,40.296673,8,0,4,4,1.45
北京市怀柔区杨宋镇中国石化杨宋加油站公共充电站,116.677977,40.300594,4,0,4,4,1.45
北京市怀柔区北房园林基地公共充电站,116.734353,40.328744,8,0,7,7,1.45
星星充电-河南寨政府后街充电站,116.827327,40.333024,4,1,1,1,1.08
天蝎座卫星超能舱（北京中信金陵酒店）,117.115143,40.318796,0,9,9,0,1.73
北京市平谷区东四道岭村充电站,117.140659,40.321581,8,0,8,8,1.45
北京市平谷区天子谷一线天景区公共充电站,117.226611,40.325623,8,0,8,8,1.45
胡家营村充电站,115.821336,40.460168,0,3,3,0,1.13
北京市延庆区辉煌国际度假区南门公共充电站,115.821655,40.461601,16,0,16,16,1.45
北京市昌平区十三陵定陵风景区公共充电站,116.227017,40.292977,20,0,19,19,1.45
特来电北京大星发—丽湖店充电站,116.628499,40.308461,4,0,3,3,1.64
北京市怀柔区杨宋镇仙台村公共充电站,116.673582,40.282883,16,0,10,10,1.45
北京市怀柔区东关汽车修理厂充电站,116.6383,40.312515,2,0,0,0,1.45
北京市怀柔区杨宋镇供电所公共充电站,116.677116,40.296673,8,0,3,3,1.45
北京市怀柔区杨宋镇羊世界公共充电站,116.676381,40.304342,18,0,18,18,1.45
北京市怀柔区北房镇幸福东园公共充电站,116.711756,40.325669,16,0,11,11,1.45
北京市密云区十里堡供电所充电站,116.789251,40.34502,5,0,5,5,1.45
北京市密云区北京旅游咨询公共充电站,116.834152,40.345988,18,0,15,15,1.45
北京市密云区华润万象汇商城充电站,116.834319,40.354199,8,4,7,5,1.45
北京市平谷区镇罗营村民委员会公共充电站,117.150791,40.345176,8,0,6,6,1.45
北京市怀柔区桥梓镇峪口村公共充电站,116.52421,40.346512,7,0,6,6,1.45
北京市怀柔区北宅村委会公共充电站,116.561408,40.33809,2,0,2,2,1.45
北京市怀柔区京北大世界公共充电站,116.631643,40.315804,6,0,4,4,1.45
特来电北京怀柔北房小学充电站,116.697602,40.326003,2,8,10,2,1.68
星星充电-十里堡充电站,116.787999,40.350241,20,4,19,15,1.07
北京市怀柔区红军庄村公共充电站,116.589647,40.344272,5,0,5,5,1.45
特来电北京市怀柔区兴怀大街桥下充电站,116.650609,40.320996,15,0,11,11,1.45
北京市密云区排山汽车城公共充电站,116.794289,40.35452,8,0,7,7,1.45
星星充电-檀城西区充电站,116.849396,40.366084,16,6,12,9,1.08
北京市密云区巨各庄镇文体公园公共充电站,116.94778,40.38029,4,0,3,3,1.45
北京市密云区巨各庄供电所充电站,116.948941,40.380487,2,2,3,1,1.45
北京市密云区庄头村委会公共充电站,117.072986,40.387561,2,0,2,2,1.45
利嘉充电站（张山营镇辉煌国际南门快充站）,115.82329,40.461762,6,0,5,5,1.19
北京市延庆区火烧营村充电站,115.89902,40.427183,8,0,7,7,1.45
北京市怀柔区圣泉寺景区公共充电站,116.577955,40.362315,8,0,8,8,1.45
特来电北京怀柔绿湖中心充电站,116.62726,40.336547,6,0,5,5,1.64
特来电北京市怀柔区兴怀大街桥下充电站,116.650609,40.320996,15,0,13,13,1.45
特来电北京怀柔长城汽修充电站,116.649741,40.324793,3,3,6,3,1.64
北京市怀柔区北房镇安各庄村公共充电站,116.706765,40.338021,8,0,8,8,1.45
特来电北京密云伴你行分店充电站,116.797767,40.35528,2,10,0,0,1.64
北京联东U谷密云科技园充电站,116.811337,40.357235,0,9,9,0,1.45
【充小兽】北京密云檀州家园东区充电站,116.84392,40.367112,0,7,7,0,1.59
北京市密云区行宫南区北侧公共充电站,116.85538,40.36789,4,0,4,4,1.45
北京市密云区宏扬讯腾东侧公共充电站,116.872608,40.371888,4,0,4,4,1.45
北京市密云区张裕爱斐堡国际酒庄公共充电站,116.900425,40.379072,8,0,7,7,1.45
北京市密云区大城子镇政府公共充电站,117.110085,40.392742,2,0,1,1,1.45
解字石村充电站,116.261279,40.393299,0,6,1,0,1.13
北京市延庆区大庄科乡东三岔村充电站,116.270034,40.398984,2,0,2,2,1.45
星星充电-怀柔漫心酒店充电站,116.325333,40.409839,2,11,12,2,1.24
特来电北京市九渡河卫生院充电站,116.34322,40.41063,2,4,6,2,1.64
北京市怀柔区九渡河水长城公共充电站,116.314568,40.410817,10,0,10,10,1.45
北京市怀柔区渤海镇明清栗园公共充电站,116.46768,40.414482,5,0,4,4,1.45
北京市怀柔区西三村公共充电站,116.593907,40.362888,8,0,8,8,1.45
特来电北京怀柔新渔乐充电站,116.636536,40.336318,2,1,3,2,1.68
北京市怀柔区城区供电所公共充电站,116.644382,40.333266,2,0,2,2,1.45
特来电北京怀柔北大街1号充电站,116.643053,40.335552,3,0,3,3,1.45
北京市怀柔区大屯村公共充电站,116.659079,40.329585,4,0,4,4,1.45
【充小兽】密云意邦商务中心充电站,116.802185,40.35879,0,6,5,0,1.66
星星充电-檀城西区充电站,116.849396,40.366084,16,6,11,8,1.08
北京市密云区大学生公寓公共充电站,116.830727,40.367717,18,0,17,17,1.45
北京市密云区密政土地开发整理中心公共充电站,116.855831,40.371275,4,0,1,1,1.45
北京市密云区首发工程监理公司公共充电站,116.856604,40.371343,4,0,1,1,1.45
大广高速密云服务区公共充电站(广州方向),116.935034,40.397852,4,0,4,4,1.45
北京市密云区大城子镇北沟村城市公共充电站,117.235938,40.423611,0,5,5,0,1.45
北京市密云区大城子镇墙子路村公共充电站,117.235868,40.423644,2,5,7,2,1.45
簸箕营充电站,115.97576,40.415186,2,2,2,2,1.28
北京市延庆区大榆树供电所公共充电站,116.026692,40.422305,6,0,4,4,1.45
北京市怀柔区怀西庄园充电站,116.596691,40.36309,9,0,8,8,1.45
北京市怀柔区京北大世界公共充电站,116.631643,40.315804,6,0,3,3,1.45
恒裕超级充电站（雁栖大街东站）,116.692969,40.361887,20,1,2,1,0.97
北京市密云区海怡庄园格林豪泰酒店公共充电站,116.816217,40.365048,8,0,8,8,1.45
密云区花园小区充电站,116.853299,40.372872,1,3,4,1,1.30
北京市密云区行宫南区公共充电站,116.868009,40.380203,4,0,3,3,1.45
北京市密云区穆家峪供电所充电站,116.931077,40.403,1,1,1,0,1.45
星星充电-辛安庄充电站,116.989767,40.412903,28,0,13,13,1.15
北京市密云区大城子供电所充电站,117.150201,40.41259,1,1,1,0,1.45
后黑龙庙充电站,115.847342,40.455305,0,3,3,0,1.13
世园充电站,115.92715,40.422997,2,0,2,2,1.28
延交检测场充电站,116.039476,40.432802,0,5,5,0,1.33
特来电北京渤海镇龙泉庄充电站,116.481524,40.435448,1,4,0,0,1.80
特来电北京怀柔鱼师傅充电站,116.558375,40.400531,4,4,8,4,1.64
北京市怀柔区灵慧山景区公共充电站,116.585324,40.393375,8,0,8,8,1.45
北京市怀柔区芦庄村公共充电站,116.620521,40.370203,4,0,2,2,1.45
【不对外开放】极狐-福田戴姆勒奔驰工厂充电站,116.643042,40.349856,2,0,1,1,1.14
北京市怀柔区雁栖镇中国石化信富加油站充电站,116.651001,40.352099,4,0,4,4,1.45
首能星华充电站,116.673874,40.364517,22,0,5,5,0.99
北京市怀柔区雁栖镇范各庄公共充电站,116.669899,40.365748,8,0,5,5,1.45
【不对外开放】极狐密云工厂充电站,116.755043,40.376812,0,22,7,0,0.95
【不对外开放】极狐密云工厂充电站,116.760574,40.374763,6,16,13,3,0.95
海怡庄园-东区,116.815023,40.365435,0,6,0,0,1.96
星星充电-辛安庄充电站,116.989767,40.412903,28,0,14,14,1.15
【充小兽】密云穆家峪机场充电站,116.89333,40.401377,0,6,6,0,1.68
北京市延庆区大榆树镇政府公共充电站,116.029091,40.436492,6,0,5,5,1.45
北京市延庆区柳沟村公共充电站,116.100752,40.4476,8,0,8,8,1.45
北京市怀柔区慕田峪长城公共充电站,116.544101,40.41921,8,0,8,8,1.45
特来电北京怀柔红螺寺景区充电站,116.624867,40.374585,4,0,4,4,2.30
特来电北京顶秀美泉小镇B区充电站,116.672657,40.370725,2,12,12,2,1.64
密云长安小区1号,116.839943,40.373684,0,1,0,0,1.28
宾阳北里共享充电桩001,116.861821,40.384414,0,1,0,0,0.88
北京市密云区锦绣饭庄采摘园公共充电站,116.944957,40.426127,8,0,7,7,1.45
特来电北京怀柔渤海镇庄户村充电站,116.48217,40.467307,1,4,5,1,1.68
北京市怀柔区卧佛山庄充电站,116.535085,40.440707,9,2,11,9,1.45
北京市怀柔区渤海镇北沟村城市公共充电站,116.550419,40.431075,0,5,5,0,1.45
北京市怀柔区APEC远端停车场公共充电站,116.648571,40.38188,2,0,2,2,1.45
特来电北京雁栖湖P5充电站,116.649056,40.383053,4,6,9,4,1.64
特来电北京钰田大院充电站,116.690693,40.391595,4,0,3,3,1.68
北京市怀柔区雁栖湖游乐园公共充电站,116.68575,40.399343,8,0,6,6,1.45
北京市密云区劳动仲裁委员会充电站,116.825323,40.374229,8,0,7,7,1.45
北京市密云区老城关供电所公共充电站,116.865125,40.389848,2,0,2,2,1.45
北京市密云区大城子镇政府公共充电站,117.110085,40.392742,2,0,0,0,1.45
北京市密云区山里寒舍公共充电站,117.216893,40.47717,8,0,8,8,1.45
北京市延庆区张山营供电所公共充电站,115.844951,40.477095,4,0,4,4,1.45
北京市延庆区里炮村公共充电站,115.936049,40.354308,8,0,6,6,1.45
【内部专用】星星充电-延庆区-北京市水生野生动植物救护中心一期充电站,115.982764,40.424609,0,3,2,0,0.40
星星充电-延庆水生野生动植物救护中心二期充电站,115.982771,40.424611,4,0,3,3,1.53
北京市昌平区仙人洞村公共充电站,116.243484,40.246703,12,0,11,11,1.45
【不对外】北京雁栖湖易尚观山邸充电站,116.580644,40.422845,1,5,4,0,1.60
特来电北京雁栖湖西路充电站,116.655145,40.394621,4,6,10,4,1.68
特来电北京中建雁栖湖景酒店充电站,116.680984,40.404278,4,4,8,4,1.64
北京市密云区西田各庄供电所充电站,116.762975,40.409214,1,1,2,1,1.45
北京市密云区便民服务中心公共充电站,116.835023,40.379269,8,0,4,4,1.45
绿地·国际花都南区,116.83704,40.382797,0,1,1,0,1.15
北京市密云区绿地花园公共充电站,116.838312,40.382423,15,0,14,14,1.45
绿地花都嘉园小区(北1门),116.836468,40.386018,0,12,11,0,1.41
北京市密云区首发工程监理公司公共充电站,116.856604,40.371343,4,0,0,0,1.45
北京市密云区新城关供电所公共充电站,116.849166,40.386307,1,1,1,0,1.45
北京市密云区冶仙塔景区公共充电站,116.871066,40.399736,36,0,36,36,1.45
博园雅居6地块二期充电站,115.958759,40.431093,0,8,3,0,1.13
北京市延庆区北老君堂村公共充电站,116.073228,40.483821,8,0,5,5,1.45
小仓农场充电站,116.295942,40.513746,0,6,1,0,1.48
星星充电-大唐庄充电站,116.835391,40.38697,6,0,5,5,1.21
星星充电-密西花园充电站,116.840247,40.387742,5,19,13,2,1.17
北京市密云区规划委员会密云分局院外充电站,116.852952,40.388718,2,0,1,1,1.45
北京市密云区日光山谷充电站,116.927973,40.446347,2,0,2,2,1.45
北京市密云区邑仕庄园公共充电站,117.048572,40.486285,4,0,4,4,1.45
苇子峪充电站,117.1725,40.481753,3,0,3,3,1.30
北京市延庆区世界葡萄博览园公共充电站,115.869904,40.472538,9,0,9,9,1.45
北京市延庆区延庆镇世界园艺博览会P4停车场充电站,115.950215,40.434702,16,0,16,16,1.45
博园雅居8地块二期充电站,115.960956,40.431571,0,7,4,0,1.13
前门鞋厂充电站,115.988034,40.439602,0,3,2,0,1.13
燕水佳园南区8号楼充电站,115.989439,40.440719,0,12,1,0,1.11
【内部专用】星星充电-延庆-天成家园充电站,116.042336,40.483682,0,10,8,0,1.28
永宁孔化营充电站,116.151287,40.509206,0,4,2,0,1.14
好运农庄,116.586916,40.43516,0,12,6,0,2.06
北念依山院,116.793132,40.432643,0,4,4,0,1.74
壳牌溪翁庄充电站,116.847557,40.41049,10,0,7,7,1.15
特来电北京旭东饭店充电站,117.488505,40.650172,1,1,0,0,2.20
莲花苑小区16号楼充电站,115.993709,40.445998,0,6,1,0,1.13
文北楼充电站,115.983206,40.447807,0,1,1,0,1.13
北京市延庆区永宁镇政府公共充电站,116.159973,40.526974,6,0,1,1,1.45
北京市延庆区南湾村公共充电站,116.36406,40.546195,16,0,16,16,1.45
北京市怀柔区怀北滑雪场公共充电站,116.665438,40.444639,4,0,3,3,1.45
北京市怀柔区怀北滑雪场公共充电站（SDK）,116.665438,40.444739,0,6,5,0,1.45
北京市怀柔区青龙峡景区公共充电站,116.697484,40.45243,7,1,8,7,1.45
【充小兽】密云轻元宿充电站,116.914609,40.462222,0,1,1,0,1.69
特来电北京密云前八家庄充电站,117.040907,40.497325,1,6,7,1,1.49
北京市密云区白龙潭新村小区D区充电站,117.063408,40.501967,0,6,6,0,1.15
北京市密云区白龙潭新村小区C区充电站,117.063085,40.50328,0,12,12,0,1.15
特来电北京密云中油雾灵充电站,117.447149,40.64949,1,6,0,0,2.20
文成国际综合商务中心-B1停车场,115.996973,40.466699,0,20,20,0,1.96
永宁公路服务充电站,116.171514,40.52754,0,3,3,0,1.14
北京市怀柔区冷水峪桥公共充电站,116.660688,40.470061,8,0,8,8,1.45
北京市密云区溪翁庄镇马头山桥公共充电站,116.833086,40.451666,17,0,15,15,1.45
北京市密云区北庄供电所充电站,117.160554,40.512617,1,1,2,1,1.45
北京市密云区雾灵西峰充电站,117.364025,40.635962,6,0,6,6,1.45
悦安居9号楼前充电站,115.95659,40.462634,0,4,1,0,1.13
悦安居6号楼前充电站,115.956362,40.463707,0,6,1,0,1.13
康安14号充电站,115.968844,40.456645,0,10,0,0,1.13
煤厂家属楼充电站,115.980147,40.450497,0,3,3,0,1.14
元件厂小区充电站,115.982232,40.449306,0,1,1,0,1.14
北京市怀柔区石门山景区公共充电站,116.663151,40.485239,8,0,7,7,1.45
【充小兽】密云1958民宿充电站,116.815045,40.480039,0,1,1,0,1.70
【充小兽】密云印象云溪枣树下民宿充电站,116.810517,40.485777,0,2,1,0,1.59
国网北京市密云区溪翁庄镇妙吉祥印刷充电站,116.840806,40.467026,0,20,19,0,1.45
【充小兽】密云溪翁庄小镇驿站超充站,116.837036,40.476087,4,0,3,3,1.52
麓秀佳园站,116.845851,40.475104,0,11,9,0,1.63
北京市密云区溪翁庄供电所充电站,116.852031,40.474694,2,2,4,2,1.45
【充小兽】密云溪翁庄文体中心充电站,116.854034,40.474823,0,6,5,0,1.50
【充小兽】密云溪翁庄文体中心超充站,116.854047,40.474847,2,0,2,2,1.50
北京市密云区云佛山滑雪场公共充电站,116.88051,40.47541,8,0,8,8,1.45
北京市密云区新城子供电所充电站,117.350817,40.649378,1,1,2,1,1.45
北京市延庆区火烧营村充电站,115.89902,40.427183,8,0,6,6,1.45
上板泉充电站,115.894658,40.505754,0,3,3,0,1.13
延庆镇付余屯村充电站,115.933691,40.481194,4,10,9,1,1.23
京礼高速阪泉服务区充电站(北京方向),115.926557,40.488529,16,0,16,16,1.45
京礼高速阪泉服务区充电站(崇礼方向),115.928778,40.487784,16,0,16,16,1.45
格兰二期南区18号楼充电站,115.970568,40.466255,0,10,1,0,1.13
